"Ann Answer","Correct Answer","Answered Correctly","Raw Sum","Ideal Sum",Variance,"Ideal Output","Raw Output"
9,9,1,-8.000071644783,-8,7.164478302002E-5,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -0.99999982118607 -0.99999994039536 -0.9998853802681 -0.9989800453186 -0.99909549951553 -1 -0.99999505281448 -0.99955862760544 0.99744272232056"
4,4,1,-7.998751103878,-8,-0.0012488961219788,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -1 -0.99999868869781 -0.99999731779099 0.99999207258224 -0.99999177455902 -0.99999994039536 -0.99917823076248 -0.99960923194885 -0.99996799230576"
8,8,1,-7.9945341944695,-8,-0.0054658055305481,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -0.99999994039536 -0.9999812245369 -0.9914174079895 -0.99998742341995 -0.99988955259323 -0.99994170665741 -1 0.99668300151825 -0.99999994039536"
7,7,1,-7.8775470852852,-8,-0.12245291471481,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -0.99942702054977 -0.99999594688416 -0.90320855379105 -0.99999994039536 -0.99999660253525 -1 0.99996495246887 -0.99835675954819 -0.97652721405029"
3,3,1,-7.9683366417885,-8,-0.031663358211517,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99998700618744 -0.99999994039536 0.98896920681 -0.99999874830246 -0.96124774217606 -1 -0.99999904632568 -0.9999440908432 -0.99612927436829"
9,9,1,-7.9959137439728,-8,-0.0040862560272217,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99999988079071 -1 -0.99999874830246 -0.99948579072952 -0.99968254566193 -0.99955785274506 -0.99999994039536 -0.99999922513962 -0.99602389335632 0.99883413314819"
7,7,1,-7.949018061161,-8,-0.050981938838959,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-0.99999994039536 -0.99850612878799 -0.99982446432114 -0.94588536024094 -0.99999845027924 -0.99999994039536 -0.99997389316559 0.99510526657104 -0.99999207258224 -0.99994307756424"
9,4,-1,-8.0375971198082,-8,0.037597119808197,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-0.9999988079071 -0.99999523162842 -0.97551435232162 -0.99997729063034 -0.99035626649857 -0.9999902844429 -0.99999862909317 -0.99999850988388 -0.97213357686996 0.90036582946777"
4,4,1,-7.8707808256149,-8,-0.12921917438507,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -1 -0.9999988079071 -0.99999368190765 0.97849458456039 -0.99982941150665 -1 -0.9999994635582 -0.99999696016312 -0.8494570851326"
4,4,1,-7.9982813000679,-8,-0.0017186999320984,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -0.99999970197678 -0.99999970197678 -1 0.99999898672104 -0.99828338623047 -1 -0.99999976158142 -0.9999988079071 -0.99999892711639"
9,9,1,-8.0264760255814,-8,0.02647602558136,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99996334314346 -1 -0.99999850988388 -0.99997985363007 -0.98845273256302 -0.99663817882538 -1 -0.97835785150528 -0.99995291233063 0.93686735630035"
2,2,1,-7.4216813445091,-8,-0.57831865549088,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-0.99984037876129 -1 0.99989706277847 -0.99999701976776 -0.99999982118607 -0.99995708465576 -1 -0.99999731779099 -0.43263703584671 -0.98914974927902"
5,5,1,-7.6185505986214,-8,-0.38144940137863,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99999970197678 -1 -0.99999994039536 -0.97927713394165 -0.99999994039536 0.98307996988297 -0.99999296665192 -1 -0.97533905506134 -0.64702183008194"
4,4,1,-8.0204983949661,-8,0.020498394966125,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-0.99998915195465 -1 -1 -0.99999994039536 0.97659450769424 -1 -0.99991744756699 -0.99999862909317 -0.99971294403076 -0.99747478961945"
7,7,1,-7.9984660148621,-8,-0.0015339851379395,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -0.9999743103981 -1 -0.99955487251282 -1 -0.99999552965164 -1 0.99992215633392 -1 -0.99886345863342"
6,6,1,-7.9912750720978,-8,-0.0087249279022217,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -1 -0.99999511241913 -0.9999994635582 -0.99223601818085 -0.99999928474426 0.99999970197678 -1 -0.99993103742599 -0.99911385774612"
7,7,1,-7.8549388647079,-8,-0.14506113529205,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -1 -0.99997937679291 -0.83208447694778 -0.99999952316284 -1 0.97550255060196 -0.99840641021729 -0.99997162818909"
9,9,1,-7.5425549149513,-8,-0.45744508504868,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -0.99963039159775 -0.90900731086731 -0.99932360649109 -0.54473370313644 -0.99988186359406 -0.99999922513962 -1 -0.98804861307144 0.89806979894638"
3,0,-1,-9.9331184625626,-8,1.9331184625626,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","-0.97257804870605 -1 -0.99971336126328 -0.96087819337845 -1 -0.99996107816696 -1 -1 -1 -0.99998778104782"
5,5,1,-7.9999489784241,-8,-5.1021575927734E-5,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99999910593033 -1 -0.99996799230576 -0.99999630451202 0.99999344348907 -1 -1 -0.99997997283936 -0.99999904632568"
8,8,1,-8.0670131444931,-8,0.067013144493103,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -0.99999976158142 -0.9999942779541 -0.92683285474777 -1 -0.9987713098526 -1 -0.99999785423279 0.85846495628357 -0.99988204240799"
5,5,1,-7.9997179508209,-8,-0.00028204917907715,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -1 -1 -0.99999034404755 -0.99999570846558 0.99999934434891 -1 -1 -0.99998241662979 -0.99974882602692"
6,6,1,-7.933080136776,-8,-0.06691986322403,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99999630451202 -0.99999994039536 -0.99999660253525 -0.99987536668777 -0.99616360664368 -0.93943303823471 0.99995493888855 -1 -0.99842017889023 -0.9991500377655"
6,6,1,-7.7737853527069,-8,-0.22621464729309,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99934875965118 -0.99999970197678 -0.99999344348907 -0.99989646673203 -0.99977427721024 -0.77377527952194 0.9988294839859 -1 -0.99982696771622 -0.99999994039536"
5,5,1,-7.9999221563339,-8,-7.784366607666E-5,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99999982118607 -0.99999940395355 -0.99994820356369 -0.99999994039536 0.99999988079071 -1 -1 -0.99997520446777 -0.9999994635582"
7,7,1,-6.1015408635139,-8,-1.8984591364861,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-0.99992424249649 -1 0.89822995662689 -0.99976181983948 -0.99999618530273 -0.99999994039536 -0.99999010562897 0.99987894296646 -0.99999988079071 -0.99997758865356"
8,8,1,-7.9826930761337,-8,-0.017306923866272,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999994039536 -0.99998885393143 -0.98280489444733 -0.99987262487411 -0.99999988079071 -0.99999940395355 -1 -1 0.99993568658829 -0.99996316432953"
1,1,1,-7.9971541166306,-8,-0.0028458833694458,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999976158142 -0.99999982118607 -0.99786311388016 -0.99999994039536 -0.99998611211777 -0.9999994635582 -0.99999934434891 -0.99982035160065 -0.99948573112488"
0,0,1,-7.9990379214287,-8,-0.00096207857131958,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999743700027 -1 -0.99993598461151 -0.99998539686203 -0.99999994039536 -0.99977749586105 -0.99999988079071 -0.99999988079071 -0.9997284412384 -0.99960833787918"
1,1,1,-7.9842408299446,-8,-0.015759170055389,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99978876113892 -0.99999976158142 -0.99997448921204 -0.9999777674675 -0.99999898672104 -0.99930918216705 -0.99999976158142 -0.98477798700333 -0.99999165534973"
6,6,1,-7.9981718063354,-8,-0.0018281936645508,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -1 -0.99999803304672 -0.99999612569809 -0.99833190441132 -0.99999892711639 0.99999892711639 -0.99999982118607 -0.99985200166702 -0.99999392032623"
4,4,1,-7.9825444817543,-8,-0.017455518245697,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -1 -0.99999994039536 -0.99999952316284 0.99941521883011 -0.99999803304672 -1 -0.99999994039536 -0.99987292289734 -0.9820893406868"
6,6,1,-7.9990472197533,-8,-0.00095278024673462,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -0.99997276067734 -0.99961674213409 -0.99999892711639 -0.99998497962952 -0.9995157122612 0.99999862909317 -1 -0.99995672702789 -1"
7,7,1,-8.0002279877663,-8,0.00022798776626587,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -1 -1 -0.99999994039536 -0.9999994635582 -1 0.99972140789032 -1 -0.99994999170303"
3,3,1,-8.3404487371445,-8,0.34044873714447,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999850988388 -0.99927204847336 0.65878468751907 -0.99999976158142 -0.99997717142105 -1 -0.99999469518661 -0.99999248981476 -0.99999874830246"
1,1,1,-7.9999353289604,-8,-6.4671039581299E-5,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999982118607 -0.99999839067459 -0.99996614456177 -1 -0.9999794960022 -0.99999845027924 -0.99999308586121 -0.99999958276749 -1"
7,7,1,-7.9902963042259,-8,-0.0097036957740784,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-0.99986326694489 -0.99999994039536 -0.99999928474426 -0.9867023229599 -0.99992573261261 -0.9999920129776 -1 0.99585330486298 -0.99999994039536 -0.99966710805893"
1,1,1,-8.0339157581329,-8,0.033915758132935,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.96442663669586 -1 -0.99944627285004 -1 -0.99889665842056 -1 -0.9999994635582 -1 -1"
8,8,1,-8.037225663662,-8,0.037225663661957,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99964416027069 -1 -0.99976819753647 -0.99999272823334 -0.99999570846558 -0.9999925494194 -0.99999994039536 -0.99999994039536 0.96182852983475 -0.99966096878052"
2,2,1,-8.0031883716583,-8,0.0031883716583252,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-0.99999940395355 -1 0.99583542346954 -0.99999809265137 -0.99906766414642 -0.99999445676804 -0.99999952316284 -1 -0.99996471405029 -0.99999994039536"
0,0,1,-7.9998871088028,-8,-0.00011289119720459,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","1 -1 -0.99999064207077 -0.9999960064888 -1 -0.99999988079071 -0.9999982714653 -1 -0.99997532367706 -0.99992698431015"
2,2,1,-6.003736436367,-8,-1.996263563633,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99999046325684 0.99960511922836 -0.99996930360794 0.99327594041824 -0.99878317117691 -1 -0.99999207258224 -0.99803620576859 -0.99984627962112"
9,9,1,-8.0027256011963,-8,0.0027256011962891,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99988514184952 -1 -0.99999988079071 -0.99999833106995 -0.99799352884293 -0.99997735023499 -0.99999958276749 -0.99999499320984 -0.99999982118607 0.99512302875519"
3,9,-1,-9.5225626826286,-8,1.5225626826286,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99915379285812 -1 -0.99997103214264 -0.55752968788147 -0.99787837266922 -0.98622459173203 -1 -0.99999868869781 -0.98798137903214 -0.9938251376152"
5,5,1,-7.9974575042725,-8,-0.0025424957275391,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -1 -0.99998408555984 -1 -1 0.9999868273735 -1 -1 -0.99746024608612 -1"
5,5,1,-7.9925354123116,-8,-0.007464587688446,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99999731779099 -0.99999123811722 -1 -0.99254429340363 -1 0.99999117851257 -1 -1 -0.99999970197678 -0.99999403953552"
1,1,1,-7.9994056224823,-8,-0.0005943775177002,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.9999994635582 -1 -0.9999760389328 -0.99999958276749 -0.99943953752518 -0.99999672174454 -0.99999433755875 -1 -0.99999886751175"
5,5,1,-8.0816814899445,-8,0.081681489944458,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99999415874481 -0.99999988079071 -0.99838554859161 -1 0.86843091249466 -0.96894550323486 -0.99999994039536 -0.99337738752365 -0.98940998315811"
6,6,1,-7.9993237257004,-8,-0.00067627429962158,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -1 -0.99997067451477 -1 -0.99933552742004 -0.99999272823334 0.99997490644455 -0.99999970197678 -1 -1"
0,0,1,-7.9654068946838,-8,-0.034593105316162,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99996715784073 -1 -0.99999517202377 -0.99999588727951 -1 -0.99999874830246 -1 -0.9998419880867 -0.99999541044235 -0.96554684638977"
3,3,1,-8.0102905035019,-8,0.010290503501892,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-0.99999970197678 -0.99999970197678 -0.99968242645264 0.98869490623474 -1 -0.99930816888809 -0.99999892711639 -0.99999648332596 -1 -1"
4,4,1,-7.3176007568836,-8,-0.68239924311638,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -0.31949302554131 -0.99999701976776 -0.99883472919464 0.98040330410004 -0.99718987941742 -0.99999988079071 -0.982914686203 -0.99999910593033 -0.99957573413849"
8,4,-1,-7.7134684864432,-8,-0.28653151355684,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -0.99998050928116 -0.99998968839645 -0.99926280975342 0.019721990451217 -0.99915701150894 -0.99572318792343 -0.99999278783798 0.26088172197342 -0.99996620416641"
6,6,1,-7.9997528195381,-8,-0.00024718046188354,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -1 -0.99999576807022 -1 -0.99984043836594 -0.9999223947525 0.99999964237213 -1 -1 -0.99999386072159"
5,5,1,-7.999997317791,-8,-2.6822090148926E-6,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99999952316284 -1 -0.99999886751175 -1 0.99999892711639 -1 -1 -0.99999833106995 -0.99999952316284"
4,4,1,-8.0089201331139,-8,0.0089201331138611,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -1 -0.99999976158142 -0.99999761581421 0.99103599786758 -0.99999952316284 -1 -0.99996292591095 -1 -0.99999630451202"
6,6,1,-7.9772602915764,-8,-0.022739708423615,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99999940395355 -1 -0.99987834692001 -0.99999970197678 -0.99865543842316 -0.99637228250504 0.99775719642639 -0.99999701976776 -0.98043692111969 -0.99967837333679"
5,5,1,-7.9407749772072,-8,-0.059225022792816,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99999994039536 -1 -0.99163073301315 -0.99999862909317 0.99579894542694 -1 -1 -0.9449457526207 -0.99999886751175"
4,4,1,-7.944221496582,-8,-0.055778503417969,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-0.99999988079071 -1 -0.99999785423279 -0.99854409694672 0.99185216426849 -0.9999783039093 -0.99999713897705 -0.99998432397842 -0.98788392543793 -0.94968813657761"
5,5,1,-6.9812367130071,-8,-1.0187632869929,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","0.025175495073199 -1 -0.99992042779922 -0.99531972408295 -0.99985939264297 0.98757910728455 -0.9999994635582 -0.9988968372345 -0.99999862909317 -0.99999684095383"
1,1,1,-7.9797276258469,-8,-0.020272374153137,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99967086315155 -0.99996161460876 -0.9800506234169 -1 -0.99989455938339 -0.99994891881943 -1 -0.99954468011856 -0.99999809265137"
4,4,1,-7.9296848773956,-8,-0.07031512260437,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -0.99999994039536 -1 -0.99971336126328 0.9997895359993 -0.99973386526108 -1 -0.99829548597336 -0.99999970197678 -0.93173205852509"
4,4,1,-7.9917411804199,-8,-0.0082588195800781,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -0.99778896570206 -0.99999940395355 -0.99999982118607 0.99990004301071 -0.99441456794739 -1 -0.99993979930878 -0.99964201450348 -0.99985665082932"
7,7,1,-7.945064842701,-8,-0.054935157299042,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -0.99999934434891 -0.99999213218689 -0.99874919652939 -0.99999696016312 -0.99999988079071 -1 0.9599746465683 -0.99771630764008 -0.90858566761017"
2,2,1,-7.9993785023689,-8,-0.000621497631073,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -1 0.99993360042572 -0.99944669008255 -1 -0.99990773200989 -1 -1 -0.99995768070221 -1"
3,3,1,-7.8694801926613,-8,-0.13051980733871,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-0.98303020000458 -1 -0.9999977350235 0.95905297994614 -1 -0.99998706579208 -1 -1 -0.84551817178726 -1"
2,2,1,-7.9999917149544,-8,-8.2850456237793E-6,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -1 1 -0.99999707937241 -0.99999994039536 -1 -1 -1 -0.99999469518661 -1"
7,7,1,-9.0629785135388,-8,1.0629785135388,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -0.99813759326935 -0.99999839067459 -0.99997675418854 -1 -0.99999755620956 -1 -0.064879007637501 -0.99999243021011 -0.99999678134918"
1,1,1,-7.9998551011086,-8,-0.00014489889144897,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999994039536 -1 -0.99999994039536 -0.99999988079071 -0.99987256526947 -0.99999856948853 -0.999984562397 -1 -0.99999952316284"
8,8,1,-9.173499584198,-8,1.173499584198,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99909389019012 -0.99997127056122 -0.99957168102264 -0.99476993083954 -0.99987065792084 -0.9584356546402 -0.99999928474426 -0.99999982118607 -0.26268601417542 -0.95910137891769"
1,1,1,-7.9982922077179,-8,-0.0017077922821045,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.9999994635582 -0.99995899200439 -0.99990129470825 -0.99999910593033 -0.99844545125961 -0.99999994039536 -0.99999916553497 -0.9999880194664 -0.99999970197678"
8,8,1,-7.4660260081291,-8,-0.53397399187088,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -0.99784499406815 -0.99937635660172 -0.36506885290146 -0.99998968839645 -1 -1 -1 0.89625304937363 -0.99999916553497"
1,1,1,-7.9997375011444,-8,-0.00026249885559082,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.9999982714653 -1 -0.99999469518661 -1 -0.99987548589706 -1 -0.99986571073532 -1 -0.99999988079071"
8,8,1,-7.6402167081833,-8,-0.35978329181671,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999904632568 -0.99937295913696 -0.99999892711639 -0.62900197505951 -0.99999755620956 -0.99999952316284 -0.99960440397263 -1 0.9877023100853 -0.999944627285"
5,5,1,-8.2479726076126,-8,0.24797260761261,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.84388536214828 -1 -0.99986702203751 -0.99989539384842 0.56155306100845 -0.99998438358307 -1 -0.96589362621307 -0.99999988079071"
0,0,1,-8,-8,0,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","1 -1 -1 -1 -1 -1 -1 -1 -1 -1"
8,8,1,-8.9565314725041,-8,0.95653147250414,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -0.99990880489349 -0.99994504451752 -0.98679536581039 -0.99999642372131 -0.99992275238037 -0.99999994039536 -1 0.030036859214306 -1"
9,9,1,-8.336857676506,-8,0.33685767650604,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.9994084239006 -1 -0.99913287162781 -0.99999171495438 -0.97040802240372 -0.99985963106155 -0.99975764751434 -0.99998676776886 -0.99851840734482 0.63020581007004"
2,2,1,-7.9693542122841,-8,-0.030645787715912,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99999797344208 0.99994057416916 -0.99991679191589 -0.99999982118607 -0.9999361038208 -1 -1 -0.96944409608841 -1"
5,5,1,-7.9966960549355,-8,-0.0033039450645447,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99999976158142 -1 -0.99996376037598 -1 0.99999833106995 -1 -1 -0.99999928474426 -0.99673157930374"
0,0,1,-7.9999140501022,-8,-8.5949897766113E-5,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999994039536 -1 -1 -1 -1 -0.99991416931152 -1 -1 -0.99999982118607 -1"
1,1,1,-8.012847006321,-8,0.012847006320953,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.9871267080307 -1 -0.99997633695602 -0.99999886751175 -0.99999862909317 -1 -0.99999988079071 -1 -1"
1,1,1,-7.2965711206198,-8,-0.70342887938023,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.81968683004379 -0.99998837709427 -0.99998396635056 -0.99998134374619 -0.99999588727951 -1 -0.99875485897064 -0.11757062375546 -0.99998289346695"
1,1,1,-7.9995356202126,-8,-0.00046437978744507,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99804353713989 -1 -0.99764662981033 -1 -0.99993300437927 -1 -0.99999988079071 -1 -0.99999964237213"
0,0,1,-7.9998930096626,-8,-0.00010699033737183,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999994039536 -1 -0.99991255998611 -0.99999964237213 -0.99998807907104 -0.99999529123306 -0.99999988079071 -1 -0.99999749660492 -1"
9,9,1,-7.991276204586,-8,-0.0087237954139709,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -0.99999737739563 -1 -0.98553913831711 -0.99996960163116 -0.99999988079071 -1 -0.99661254882812 -0.99604851007462 0.98689085245132"
0,0,1,-7.9996616244316,-8,-0.00033837556838989,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","1 -1 -0.99998784065247 -1 -1 -0.99995422363281 -0.99999976158142 -0.99993604421616 -0.99998694658279 -0.99979680776596"
1,3,-1,-9.4073376059532,-8,1.4073376059532,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.40766370296478 -0.9999994635582 -0.99993115663528 -0.99999964237213 -0.99974381923676 -1 -0.99999994039536 -0.99999988079071 -1"
1,1,1,-7.9971089959145,-8,-0.0028910040855408,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.9999977350235 -0.99999976158142 -0.99805641174316 -1 -0.99999970197678 -0.99999779462814 -1 -0.99940210580826 -0.9996509552002"
6,6,1,-7.9966197609901,-8,-0.0033802390098572,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99999970197678 -0.99998933076859 -0.99999982118607 -0.99999988079071 -1 -0.99642062187195 0.99978798627853 -1 -0.99999940395355 -0.99999898672104"
4,4,1,-7.8730209469795,-8,-0.12697905302048,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-0.9999994635582 -0.99999982118607 -1 -0.99999099969864 0.99070584774017 -0.87391406297684 -1 -0.99999922513962 -0.99324250221252 -0.99658071994781"
2,2,1,-7.9925459623337,-8,-0.0074540376663208,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -1 0.99743384122849 -0.99001252651215 -1 -0.99999791383743 -0.99999988079071 -0.99999970197678 -0.9999697804451 -1"
3,3,1,-7.9994525909424,-8,-0.00054740905761719,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -1 -0.99749749898911 0.97735714912415 -0.99999457597733 -0.99957460165024 -0.99999725818634 -1 -0.97980958223343 -0.99993622303009"
6,6,1,-7.9955924153328,-8,-0.0044075846672058,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -1 -0.99999988079071 -0.99999976158142 -0.99999445676804 -0.99993795156479 0.9999982714653 -1 -0.99999970197678 -0.99565893411636"
1,1,1,-7.9999930262566,-8,-6.9737434387207E-6,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 1 -0.99999994039536 -0.99999326467514 -1 -0.99999994039536 -1 -0.99999988079071 -1 -1"
1,1,1,-7.9999992847443,-8,-7.1525573730469E-7,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999874830246 -1 -0.99999982118607 -1 -0.99999970197678 -1 -0.99999850988388 -1 -1"
1,1,1,-7.9998517632484,-8,-0.0001482367515564,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999302625656 -1 -0.99999916553497 -1 -0.99991446733475 -1 -0.99993139505386 -0.99999976158142 -1"
3,3,1,-7.987899184227,-8,-0.01210081577301,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999165534973 -1 0.99715852737427 -1 -0.98531085252762 -1 -0.99977785348892 -0.99999189376831 -0.99998545646667"
9,9,1,-8.001516520977,-8,0.0015165209770203,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -1 -0.99999934434891 -0.99999421834946 -0.99996221065521 -0.99960327148438 -1 -0.99971449375153 -0.99999415874481 0.99775117635727"
5,5,1,-7.8579174280167,-8,-0.14208257198334,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99999964237213 -1 -1 -0.81316286325455 -0.99999994039536 0.95447540283203 -1 -0.99999111890793 -0.99927544593811 -0.99996381998062"
2,2,1,-7.9999114274979,-8,-8.857250213623E-5,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -1 0.99994695186615 -1 -0.99999982118607 -0.99999958276749 -0.99999976158142 -1 -0.99985921382904 -1"
9,9,1,-7.9986215233803,-8,-0.0013784766197205,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -1 -0.99999994039536 -0.99979043006897 -0.99880236387253 -0.9979008436203 -0.99999988079071 -0.99661976099014 -0.99795722961426 0.99244892597198"
4,4,1,-8.0003747940063,-8,0.00037479400634766,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-0.99999934434891 -1 -1 -1 0.99960333108902 -0.99999982118607 -1 -0.99998700618744 -0.99999994039536 -0.9999920129776"
5,5,1,-8.1208149194717,-8,0.12081491947174,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99969571828842 -1 -0.99999976158142 -0.99972492456436 -1 0.6890657544136 -1 -0.81057101488113 -0.99989992380142 -0.99998933076859"
9,9,1,-7.8570989966393,-8,-0.14290100336075,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -0.99999994039536 -0.99999994039536 -0.99983263015747 -0.99994784593582 -0.85716640949249 -0.99999964237213 -0.99983555078506 -0.99977719783783 0.99946016073227"
3,3,1,-7.9416095614433,-8,-0.058390438556671,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.95974457263947 -0.99999964237213 0.99842691421509 -0.99999970197678 -0.99996846914291 -1 -0.99997460842133 -0.99979907274246 -0.98055040836334"
9,9,1,-8.0071774721146,-8,0.007177472114563,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -0.99999868869781 -0.99999475479126 -0.99927192926407 -0.99994647502899 -0.999864757061 -0.99999994039536 -0.99990129470825 -0.99982035160065 0.99162071943283"
